episode_id,timestamp,mode,contact_occurred,touchdown_time_seconds,landing_velocity_fps,fuel_remaining_units,reward,turns,min_altitude,max_speed,policy_params_json
74,1774697213.5627637,live,True,24.6476,23.2379,0.0,-23.2379,23,14.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 18.581621966484285, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 13.7380594341371, ""target_v_mid"": 31.93297688557456, ""target_v_mid_high"": 45.0}"
75,1774697218.292395,live,True,23.0332,15.1658,0.0,-15.1658,23,15.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 15.601727405273689, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 4.532115666882008, ""target_v_high"": 70.0, ""target_v_low"": 16.036039610021692, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
76,1774697223.1459737,live,True,25.0596,25.2982,0.0,-25.2982,22,1.5,75.0,"{""burn_large"": 14.475419354122202, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 4.528488540141316, ""target_v_high"": 70.0, ""target_v_low"": 12.685322437497081, ""target_v_mid"": 32.68118311536945, ""target_v_mid_high"": 45.0}"
77,1774697228.0131094,live,True,24.858,24.2899,0.0,-24.2899,23,19.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 16.398269985495812, ""burn_medium"": 11.777721858811837, ""burn_small"": 4.0, ""target_v_final"": 10.0, ""target_v_high"": 70.0, ""target_v_low"": 11.563374628209967, ""target_v_mid"": 33.97822421226024, ""target_v_mid_high"": 45.0}"
78,1774697232.6429687,live,True,23.6878,18.4391,0.0,-18.4391,23,11.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 12.812089232699634, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
79,1774697237.3442276,live,True,24.7329,23.6643,0.0,-23.6643,22,16.0,75.0,"{""burn_large"": 9.88776476670416, ""burn_max"": 23.104197668898813, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 33.44802960449738, ""target_v_mid_high"": 45.0}"
80,1774697242.028292,live,True,24.2426,21.2132,0.0,-21.2132,23,5.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 18.132653741242464, ""burn_medium"": 8.503418068343713, ""burn_small"": 4.0, ""target_v_final"": 6.68620388594505, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 29.60821774396316, ""target_v_mid_high"": 45.0}"
81,1774697246.634507,live,True,22.8314,14.6629,0.0,-14.6629,23,11.5,75.0,"{""burn_large"": 10.468582334400242, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 3.817059844084926, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 32.109657417814105, ""target_v_mid_high"": 45.0}"
82,1774697251.449001,live,True,25.3666,26.8328,0.0,-26.8328,22,9.5,75.0,"{""burn_large"": 11.341647159361546, ""burn_max"": 14.0, ""burn_medium"": 7.859962669126304, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 10.58482753843782, ""target_v_mid"": 29.59815154913086, ""target_v_mid_high"": 45.0}"
83,1774697256.3544521,live,True,25.0596,25.2982,0.0,-25.2982,22,1.5,75.0,"{""burn_large"": 14.24750252899138, ""burn_max"": 18.533207474332535, ""burn_medium"": 7.788236081689313, ""burn_small"": 4.0, ""target_v_final"": 4.37635228301944, ""target_v_high"": 70.0, ""target_v_low"": 14.854423565797072, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
84,1774697260.8650165,live,True,23.8471,19.2354,0.0,-19.2354,22,14.5,75.0,"{""burn_large"": 9.217235366055567, ""burn_max"": 14.637818018289257, ""burn_medium"": 5.8764667543379066, ""burn_small"": 4.0, ""target_v_final"": 2.736189050280596, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 30.08832782602762, ""target_v_mid_high"": 45.0}"
85,1774697265.554852,live,True,23.7417,18.7083,0.0,-18.7083,23,12.5,75.0,"{""burn_large"": 10.060008905135724, ""burn_max"": 16.25183259726969, ""burn_medium"": 5.590197435228172, ""burn_small"": 4.0, ""target_v_final"": 5.68059069405397, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
86,1774697270.228753,live,True,24.0988,20.4939,0.0,-20.4939,22,2.0,75.0,"{""burn_large"": 9.441758641968772, ""burn_max"": 14.0, ""burn_medium"": 5.701688819436954, ""burn_small"": 4.0, ""target_v_final"": 3.611555941899019, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 30.475371771082088, ""target_v_mid_high"": 45.0}"
87,1774697274.77657,live,True,23.5214,17.6068,0.0,-17.6068,22,8.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 16.163130267575823, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
88,1774697279.51439,live,True,23.4641,17.3205,0.0,-17.3205,23,7.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 15.008994524956556, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 4.446641691307937, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
89,1774697284.3109255,live,True,24.5166,22.5832,0.0,-22.5832,23,11.0,75.0,"{""burn_large"": 12.052510063138143, ""burn_max"": 14.0, ""burn_medium"": 7.83653323316287, ""burn_small"": 4.0, ""target_v_final"": 10.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 29.983893014423387, ""target_v_mid_high"": 45.0}"
90,1774697288.9904394,live,True,22.5588,17.0,2.0,-17.0,23,9.5,75.0,"{""burn_large"": 13.248600781402272, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 8.269172769682884, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 32.530854341857754, ""target_v_mid_high"": 45.0}"
91,1774697293.733676,live,True,24.3359,21.6795,0.0,-21.6795,22,7.0,75.0,"{""burn_large"": 11.80641918718974, ""burn_max"": 15.705756040776333, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 31.044637148102524, ""target_v_mid_high"": 45.0}"
92,1774697298.3715558,live,True,23.6878,18.4391,0.0,-18.4391,23,11.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 17.129094386943066, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
93,1774697303.2407072,live,True,24.3818,21.9089,0.0,-21.9089,22,8.0,75.0,"{""burn_large"": 10.337008143804313, ""burn_max"": 16.865172880596536, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 3.3280760478318148, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 30.508777884752696, ""target_v_mid_high"": 45.0}"
94,1774697307.9836397,live,True,23.6878,18.4391,0.0,-18.4391,23,11.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 15.015826763851576, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
95,1774697312.80779,live,True,25.3666,26.8328,0.0,-26.8328,23,9.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 8.691167083228724, ""burn_small"": 4.0, ""target_v_final"": 8.193305435924913, ""target_v_high"": 70.0, ""target_v_low"": 13.271284161955979, ""target_v_mid"": 25.436035090131924, ""target_v_mid_high"": 45.0}"
96,1774697317.4618235,live,True,23.1623,15.8114,0.0,-15.8114,22,2.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.734056331537252, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 32.04736903048797, ""target_v_mid_high"": 45.0}"
97,1774697322.2653677,live,True,24.4721,22.3607,0.0,-22.3607,23,10.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 16.03520464776343, ""burn_medium"": 8.86245424188912, ""burn_small"": 4.0, ""target_v_final"": 4.84612855971757, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
98,1774697326.9711914,live,True,24.1952,20.9762,0.0,-20.9762,23,4.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.227168294133467, ""burn_medium"": 8.016464779847889, ""burn_small"": 4.0, ""target_v_final"": 2.0744290989433605, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 29.277889759715556, ""target_v_mid_high"": 45.0}"
99,1774697331.6841319,live,True,23.8987,19.4936,0.0,-19.4936,23,15.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 17.643886262075803, ""burn_medium"": 7.423077459105465, ""burn_small"": 4.0, ""target_v_final"": 5.659922085207847, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
100,1774697336.4820096,live,True,24.4272,22.1359,0.0,-22.1359,23,9.0,75.0,"{""burn_large"": 12.38991728239723, ""burn_max"": 14.0, ""burn_medium"": 7.20408367506281, ""burn_small"": 4.0, ""target_v_final"": 6.04945959504805, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 28.528117458851717, ""target_v_mid_high"": 45.0}"
101,1774697341.376707,live,True,25.2536,26.2679,0.0,-26.2679,23,6.5,75.0,"{""burn_large"": 14.047453808307825, ""burn_max"": 14.0, ""burn_medium"": 7.5064403714252474, ""burn_small"": 4.0, ""target_v_final"": 7.874731305103774, ""target_v_high"": 70.0, ""target_v_low"": 12.996804771703529, ""target_v_mid"": 30.1880071866101, ""target_v_mid_high"": 45.0}"
102,1774697345.8822553,live,True,22.9666,14.8997,0.0,-14.8997,23,13.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 5.063554297532533, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 33.3739172810906, ""target_v_mid_high"": 45.0}"
103,1774697350.745438,live,True,25.3292,26.6458,0.0,-26.6458,23,8.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 12.0, ""burn_small"": 4.0, ""target_v_final"": 7.625749703779366, ""target_v_high"": 70.0, ""target_v_low"": 13.587144666718174, ""target_v_mid"": 32.9439288834111, ""target_v_mid_high"": 45.0}"
104,1774697355.2961636,live,True,22.4613,12.8452,0.0,-12.8452,23,5.5,75.0,"{""burn_large"": 11.743522537368786, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 3.5253222425704642, ""target_v_high"": 70.0, ""target_v_low"": 17.67110531872366, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
105,1774697359.8855915,live,True,23.1623,15.8114,0.0,-15.8114,22,2.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 30.54827852449106, ""target_v_mid_high"": 45.0}"
106,1774697364.7678597,live,True,25.2915,26.4575,0.0,-26.4575,23,7.5,75.0,"{""burn_large"": 12.005148646355385, ""burn_max"": 14.0, ""burn_medium"": 8.932023129728227, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 27.021025370343313, ""target_v_mid_high"": 45.0}"
107,1774697369.7518945,live,True,25.5498,27.7489,0.0,-27.7489,23,14.5,75.0,"{""burn_large"": 13.07989872257453, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 4.200869633706332, ""target_v_high"": 70.0, ""target_v_low"": 10.366250198038438, ""target_v_mid"": 22.08324020523308, ""target_v_mid_high"": 45.0}"
108,1774697374.6332655,live,True,25.0596,25.2982,0.0,-25.2982,23,1.5,75.0,"{""burn_large"": 16.069676266526507, ""burn_max"": 14.109421530236705, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.4388492465327003, ""target_v_high"": 70.0, ""target_v_low"": 9.863715996576111, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
109,1774697379.3900707,live,True,24.9396,24.6982,0.0,-24.6982,22,21.0,75.0,"{""burn_large"": 12.045905471779736, ""burn_max"": 14.0, ""burn_medium"": 7.1499272949704835, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 13.29859587233872, ""target_v_mid"": 32.752602073580235, ""target_v_mid_high"": 45.0}"
110,1774697384.1725678,live,True,23.8987,19.4936,0.0,-19.4936,23,15.5,75.0,"{""burn_large"": 13.98925279723817, ""burn_max"": 14.019930986374256, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 6.460289548026715, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
111,1774697388.9053319,live,True,23.1623,15.8114,0.0,-15.8114,23,2.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 5.893540458496869, ""burn_small"": 4.0, ""target_v_final"": 2.6727797588576303, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
112,1774697393.519141,live,True,24.0,20.0,0.0,-20.0,22,17.5,75.0,"{""burn_large"": 11.369360730182152, ""burn_max"": 14.0, ""burn_medium"": 7.16632441814502, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
113,1774697398.2288601,live,True,24.0988,20.4939,0.0,-20.4939,23,2.0,75.0,"{""burn_large"": 9.0, ""burn_max"": 14.0, ""burn_medium"": 8.650695628272675, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
114,1774697403.0650666,live,True,25.0596,25.2982,0.0,-25.2982,22,1.5,75.0,"{""burn_large"": 20.0, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 14.522560315329205, ""target_v_mid"": 33.09628047911675, ""target_v_mid_high"": 45.0}"
115,1774697407.7140055,live,True,24.5166,22.5832,0.0,-22.5832,21,11.0,75.0,"{""burn_large"": 13.809088897781564, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
116,1774697412.3247936,live,True,23.8987,19.4936,0.0,-19.4936,23,15.5,75.0,"{""burn_large"": 9.0, ""burn_max"": 17.80325560200451, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 4.439632670358957, ""target_v_high"": 70.0, ""target_v_low"": 13.513390070610125, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
117,1774697417.2473404,live,True,25.3666,26.8328,0.0,-26.8328,23,9.5,75.0,"{""burn_large"": 11.348011076207516, ""burn_max"": 17.831316387500756, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 12.550820557262764, ""target_v_mid"": 25.39002602686863, ""target_v_mid_high"": 45.0}"
118,1774697422.0601995,live,True,24.9396,24.6982,0.0,-24.6982,22,21.0,75.0,"{""burn_large"": 17.238726666269997, ""burn_max"": 22.794033816963317, ""burn_medium"": 6.494440893540448, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 15.958389011772107, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
119,1774697426.7755532,live,True,24.7749,23.8747,0.0,-23.8747,22,17.0,75.0,"{""burn_large"": 16.408575001071288, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 14.507329252134221, ""target_v_mid"": 32.79296144540371, ""target_v_mid_high"": 45.0}"
120,1774697431.688416,live,True,24.3359,21.6795,0.0,-21.6795,23,7.0,75.0,"{""burn_large"": 10.046199021469432, ""burn_max"": 17.45108989283626, ""burn_medium"": 9.199641287223349, ""burn_small"": 4.0, ""target_v_final"": 7.722548425663449, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 27.406966191141795, ""target_v_mid_high"": 45.0}"
121,1774697436.532366,live,True,24.7749,23.8747,0.0,-23.8747,22,17.0,75.0,"{""burn_large"": 12.788606188775093, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 3.5062764780087186, ""target_v_high"": 70.0, ""target_v_low"": 12.886836618640407, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
122,1774697441.2251725,live,True,24.858,24.2899,0.0,-24.2899,22,19.0,75.0,"{""burn_large"": 16.722180518744377, ""burn_max"": 18.748280099344157, ""burn_medium"": 8.262248037049265, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 16.324446491134527, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
123,1774697445.8186717,live,True,23.6878,18.4391,0.0,-18.4391,22,11.5,75.0,"{""burn_large"": 14.732658346502053, ""burn_max"": 18.007159278949313, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 16.159484928231993, ""target_v_mid"": 30.880536628544778, ""target_v_mid_high"": 45.0}"
124,1774697450.4435813,live,True,24.0,20.0,0.0,-20.0,22,17.5,75.0,"{""burn_large"": 11.922798312729192, ""burn_max"": 14.0, ""burn_medium"": 7.024631364726011, ""burn_small"": 4.0, ""target_v_final"": 5.94904775827472, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 33.39890299707961, ""target_v_mid_high"": 45.0}"
125,1774697455.2013474,live,True,24.0988,20.4939,0.0,-20.4939,22,2.0,75.0,"{""burn_large"": 12.468803858898186, ""burn_max"": 14.0, ""burn_medium"": 7.372952231291543, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
126,1774697460.0729988,live,True,24.7329,23.6643,0.0,-23.6643,23,16.0,75.0,"{""burn_large"": 15.127169819211023, ""burn_max"": 25.237996136820897, ""burn_medium"": 7.123878933764166, ""burn_small"": 4.0, ""target_v_final"": 4.738172244667039, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
127,1774697464.8325038,live,True,24.7749,23.8747,0.0,-23.8747,22,17.0,75.0,"{""burn_large"": 9.685796893536203, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 9.124478883691195, ""target_v_mid"": 29.600654885546835, ""target_v_mid_high"": 45.0}"
128,1774697469.6315699,live,True,24.4272,22.1359,0.0,-22.1359,23,9.0,75.0,"{""burn_large"": 10.263880667113643, ""burn_max"": 15.666534792553865, ""burn_medium"": 8.109732957124189, ""burn_small"": 4.0, ""target_v_final"": 2.2812816157305793, ""target_v_high"": 70.0, ""target_v_low"": 17.456183588401483, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
129,1774697474.5013888,live,True,24.6043,23.0217,0.0,-23.0217,23,13.0,75.0,"{""burn_large"": 17.149369740627357, ""burn_max"": 15.584161568997429, ""burn_medium"": 7.207707131953532, ""burn_small"": 4.0, ""target_v_final"": 5.171504695402717, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
130,1774697479.1904986,live,True,24.3359,21.6795,0.0,-21.6795,21,7.0,75.0,"{""burn_large"": 12.000954636776793, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 13.798384782003293, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
131,1774697483.99677,live,True,24.5166,22.5832,0.0,-22.5832,21,11.0,75.0,"{""burn_large"": 14.047461201216738, ""burn_max"": 14.0, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 32.15263622235665, ""target_v_mid_high"": 45.0}"
132,1774697489.003838,live,True,25.7271,28.6356,0.0,-28.6356,23,19.5,75.0,"{""burn_large"": 14.073233802885149, ""burn_max"": 21.18099389006188, ""burn_medium"": 12.0, ""burn_small"": 4.0, ""target_v_final"": 8.983755521700166, ""target_v_high"": 70.0, ""target_v_low"": 12.901295451438399, ""target_v_mid"": 31.934953285900985, ""target_v_mid_high"": 45.0}"
133,1774697493.6092618,live,True,23.6878,18.4391,0.0,-18.4391,22,11.5,75.0,"{""burn_large"": 11.124547232386888, ""burn_max"": 17.59677672568112, ""burn_medium"": 5.0, ""burn_small"": 4.0, ""target_v_final"": 2.0, ""target_v_high"": 70.0, ""target_v_low"": 17.21686590794972, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
134,1774697498.2254622,live,True,22.8314,14.6629,0.0,-14.6629,23,11.5,75.0,"{""burn_large"": 10.360804963943838, ""burn_max"": 14.0, ""burn_medium"": 5.355585092093479, ""burn_small"": 4.0, ""target_v_final"": 7.879782240281297, ""target_v_high"": 70.0, ""target_v_low"": 18.0, ""target_v_mid"": 34.0, ""target_v_mid_high"": 45.0}"
